Readability,Target,rho,p
n_characters,new_dataset,-0.01594456238656023,0.3685865745730251
n_characters,SOTA,0.08675065058971143,9.542052278523181e-07
n_characters,is_broad,-0.02054544665253585,0.24661130506768222
n_syllables,cites,0.11226465736324943,2.148158115385828e-10
n_syllables,TNCSI,0.11053266653322374,4.058116018594192e-10
n_syllables,TNCSI_SP,0.12043072710994254,9.390213489097672e-12
n_syllables,Ref_num,0.22113634367701987,1.5209494719515418e-36
n_syllables,RQM,0.036271386398826794,0.04076523965249184
n_syllables,SMP,0.01518400871873839,0.39187007378025707
n_syllables,ARQ,0.05037973555617382,0.004475139858083628
n_syllables,OA,0.026794562160226545,0.13075335591512174
n_syllables,is_practical,-0.051575448876409635,0.0036128479623035183
n_syllables,new_task,0.02421243276113366,0.17210601808254727
n_syllables,new_dataset,-0.011725958015441235,0.5084744577473126
n_syllables,SOTA,0.07765531684066541,1.1578461912956867e-05
n_syllables,is_broad,-0.021144364940176682,0.23310374332031442
n_polysyllables,cites,0.09748566056121666,3.5871685990051146e-08
n_polysyllables,TNCSI,0.09791468159131772,3.1225412051893476e-08
n_polysyllables,TNCSI_SP,0.11077465813826876,3.715171665510989e-10
n_polysyllables,Ref_num,0.20986477627908964,5.2803891330042505e-33
n_polysyllables,RQM,0.010072003029985368,0.5700723150136942
n_polysyllables,SMP,0.034355572503534486,0.052649875685623924
n_polysyllables,ARQ,0.02867255238099039,0.10585815304353298
n_polysyllables,OA,0.0295690599647347,0.09537989227892239
n_polysyllables,is_practical,-0.06684292972609136,0.00016110472402184827
n_polysyllables,new_task,0.025717336615748463,0.1469568306006939
n_polysyllables,new_dataset,-0.008968148976593811,0.6130688947307377
n_polysyllables,SOTA,0.06084848876585175,0.0005941969889982382
n_polysyllables,is_broad,-0.0027014000431707045,0.8789311817382336
ARI,cites,0.002491226980006754,0.8882861477874064
ARI,TNCSI,-0.0051609489838190525,0.7710416407568976
ARI,TNCSI_SP,-0.0017583984949109863,0.921018387069068
ARI,Ref_num,0.11374086064263976,1.2396014722789228e-10
ARI,RQM,-0.02288594970548605,0.19682841842995338
ARI,SMP,-0.01610680595648366,0.3637333292368874
ARI,ARQ,-0.03457218685827124,0.051175318005300445
ARI,OA,-0.06643596686585126,0.0001766427255109879
ARI,is_practical,-0.12324622144941273,3.0348314326699227e-12
ARI,new_task,-0.056254624165688175,0.0015007082393208692
ARI,new_dataset,-0.083800365973819,2.2059004575433443e-06
ARI,SOTA,-0.039729612301732255,0.02501826039278913
ARI,is_broad,0.02536358558348086,0.15259995087548148
SMOG,cites,-0.021909208479002035,0.21662809264982316
SMOG,TNCSI,-0.015964179578833112,0.3679976277194438
SMOG,TNCSI_SP,-0.007631384780503216,0.6669646381560821
SMOG,Ref_num,0.08049464854470648,5.46141633973776e-06
SMOG,RQM,-0.05678581617147289,0.001352639886184881
SMOG,SMP,0.034585428939717444,0.05108630757161733
SMOG,ARQ,-0.04973484428553115,0.0050139212144382425
SMOG,OA,-0.07196542349099767,4.840716096001361e-05
SMOG,is_practical,-0.11221755126133375,2.185926293762203e-10
SMOG,new_task,-0.03429796002194957,0.05304798367802476
SMOG,new_dataset,-0.049262958308099694,0.005444588098978
SMOG,SOTA,-0.04876471784559653,0.005935278444099652
SMOG,is_broad,0.020064426095411696,0.25784983332197187
Flesch_Kincaid_Grade,cites,-0.01954157798468402,0.27046286079584786
Flesch_Kincaid_Grade,TNCSI,-0.020431621853307113,0.2492392008967467
Flesch_Kincaid_Grade,TNCSI_SP,-0.013795792788269373,0.4366037058162897
Flesch_Kincaid_Grade,Ref_num,0.10042431712640518,1.3708754476128759e-08
Flesch_Kincaid_Grade,RQM,-0.05178372241150746,0.0034791213230514744
Flesch_Kincaid_Grade,SMP,0.019791354004408672,0.2643855442015841
Flesch_Kincaid_Grade,ARQ,-0.05107096867571196,0.00395634010557593
Flesch_Kincaid_Grade,OA,-0.07958143729025766,6.973608033397374e-06
Flesch_Kincaid_Grade,is_practical,-0.1275141263005579,5.212735213048117e-13
Flesch_Kincaid_Grade,new_task,-0.054439726557633177,0.0021264824044907715
Flesch_Kincaid_Grade,new_dataset,-0.07705827756616,1.3517192277318743e-05
Flesch_Kincaid_Grade,SOTA,-0.05619011627134339,0.0015196719732101529
Flesch_Kincaid_Grade,is_broad,0.02520860887148275,0.15512348589803435
Flesch_Reading_Ease,cites,0.009074954123481098,0.608846651456461
Flesch_Reading_Ease,TNCSI,0.006490912212509883,0.7143596409540482
Flesch_Reading_Ease,TNCSI_SP,0.0003048886726064073,0.9862836238729595
Flesch_Reading_Ease,Ref_num,-0.12034953764482846,9.697378931697807e-12
Flesch_Reading_Ease,RQM,0.047876213712034134,0.006910065505287982
Flesch_Reading_Ease,SMP,-0.03318860948206515,0.06121717117662884
Flesch_Reading_Ease,ARQ,0.03766733904792117,0.03361129270214697
Flesch_Reading_Ease,OA,0.04263768471905993,0.016158871333414135
Flesch_Reading_Ease,is_practical,0.13307138312566316,4.807411061884886e-14
Flesch_Reading_Ease,new_task,0.05370355191007695,0.0024425267934677303
Flesch_Reading_Ease,new_dataset,0.07698079416298845,1.3790405086840296e-05
Flesch_Reading_Ease,SOTA,0.04567980960153244,0.009963450876595989
Flesch_Reading_Ease,is_broad,-0.031827294195760816,0.0726374258345382
Coleman_Liau,cites,0.045749305331965445,0.009850887398538509
Coleman_Liau,TNCSI,0.0357040485405013,0.04402126834507298
Coleman_Liau,TNCSI_SP,0.03581666103315378,0.04335806093865965
Coleman_Liau,Ref_num,0.1505823888514048,1.3464988128888813e-17
Coleman_Liau,RQM,0.020718386298213348,0.24265585687107266
Coleman_Liau,SMP,-0.0376273370624166,0.03380027547150492
Coleman_Liau,ARQ,0.009981828372522901,0.573530265683299
Coleman_Liau,OA,0.013124830311082646,0.45923785548126805
Coleman_Liau,is_practical,-0.1179595115223587,2.4773201907599104e-11
Coleman_Liau,new_task,-0.05179094082387923,0.003474568373168685
Coleman_Liau,new_dataset,-0.08762752949883625,7.399135300414032e-07
Coleman_Liau,SOTA,-0.000209032874099352,0.9905957531630706
Coleman_Liau,is_broad,0.038755202032171934,0.02880734059898204
Gunning_Fog,cites,-0.02175741955662451,0.21982933420034884
Gunning_Fog,TNCSI,-0.01544294045392186,0.38384487045572946
Gunning_Fog,TNCSI_SP,-0.008370882032220018,0.6369141835165051
Gunning_Fog,Ref_num,0.07840405724877011,9.520309169014897e-06
Gunning_Fog,RQM,-0.057079174490169346,0.0012767605425011428
Gunning_Fog,SMP,0.03641490761136466,0.03997466293474947
Gunning_Fog,ARQ,-0.04995358928957383,0.004824929708716894
Gunning_Fog,OA,-0.07280738080905122,3.9420483700569777e-05
Gunning_Fog,is_practical,-0.10968158009681805,5.527570222045299e-10
Gunning_Fog,new_task,-0.033779091870632855,0.056747943864687136
Gunning_Fog,new_dataset,-0.04480607101378568,0.011479545306683187
Gunning_Fog,SOTA,-0.048583252146372,0.006123663271843835
Gunning_Fog,is_broad,0.022484816778094587,0.2047933409732945
